from_node;to_node;label;title;roleCount;is_same_level
ind_1;con_2;Associates with;Intensive application of herbicides like atrazine and sulfonylureas in Corn Farming leads to persistent residues in soil, affecting crop rotation and non-target organisms. (118);1;0
ind_1;con_3;Associates with;Corn is one of the most widely grown crops globally, with about 33% of production occurring in highly water-stressed areas, raising concerns about water supply and long-term sustainability. (148);1;0
ind_1;con_4;Associates with;Tillage and monocropping in Corn Farming erode topsoil and deplete organic matter, harming soil structure. (120);1;0
ind_1;con_5;Contributes to;Rising global demand for Corn, primarily fueled by the Livestock and Ethanol industries, is driving land expansion, which often leads to Deforestation, especially in Brazil, one of the world's largest Corn Producers. (123);1;0
ind_1;con_6;Associates with;Corn Farming is often practiced as a monoculture, especially in large-scale, industrialized agriculture. ();1;0
ind_10;ind_11;;Cattle Farming supplies live cattle to the Cattle Slaughtering industry, where animals are processed into meat and byproducts.;1;1
ind_10;ind_20;;Cattle Farming produces live Cattle that are traded domestically and internationally for Breeding or Slaughter.;1;1
ind_11;ind_22;;Rendering Plants process raw byproducts from Cattle Slaughtering—including Bones, Cartilage, Hides, Fat, Offal, Blood, Hooves, and Horns—into usable materials.;1;1
ind_17;ind_18;;Farmed Pigs are transported to Slaughtering facilities for killing and initial processing;1;1
ind_17;ind_21;;Pig Farming produces pigs that are widely traded for Breeding, Fattening, or Slaughter.;1;1
ind_18;ind_22;;Rendering Plants collect and process byproducts from Pig Slaughtering, such as Bones, Cartilage, Fat, Offal, and Blood, into industrial ingredients.;1;1
ind_22;ind_14;;The Animal Rendering Industry supplies prepared Animal Skins and Hides to the Tanning Industry for leather production.;1;1
ind_22;ind_23;;The Animal Rendering Industry supplies the Pharmaceuticals Industry with materials such as Collagen, Gelatin, Chondroitin Sulfate, Heparin, and Insulin, derived from Bovine, Porcine, and Avian byproducts.;1;1
ind_22;ind_25;;The Rendering Industry provides the Cosmetics Industry with ingredients including Animal Fats, Gelatin, Collagen, Keratin, Glycerin (Glycerol), and Stearic Acid, used as emollients, thickeners, and active components in personal care products.;1;1
ind_28;ind_29;;Poultry Farming produces birds traded domestically and internationally for Breeding, Egg Production, Fattening, or Slaughter.;1;1
ind_28;ind_30;;Farmed Avian species are supplied to the Poultry Slaughtering industry for killing and initial carcass processing.;1;1
ind_3;ind_4;;Crustacean Fisheries supply a major share of raw material to Crustacean Processing, contributing roughly 4–6 million tons of wild-caught crustaceans each year. (34);1;1
ind_3;ind_6;;"Shrimp and Prawn Farming supplies around 4 million tons of farmed shrimp annually; together, farmed and wild shrimp dominate Crustacean Processing volumes. (31, 34)";1;1
ind_3;ind_7;;Lobster Farming contributes a small but growing share of inputs to Crustacean Processing, remaining minor compared with wild catch. (36);1;1
ind_3;ind_8;;Crab Farming is an expanding aquaculture segment that provides a minor share of raw material for Crustacean Processing. (37);1;1
ind_3;ind_9;;Crayfish Farming supplies a small but growing portion of inputs to Crustacean Processing, with volumes well below Shrimp and Crab. (34);1;1
ind_30;ind_22;;Byproducts from Poultry Slaughtering are processed by the Rendering Industry into usable materials, though at much smaller volumes than Bovine or Porcine sources.;1;1
ind_31;ind_32;;The Forestry Industry supplies Wood as the primary raw material for Paper Manufacturing.;1;1
item_1;comp_1;Glucosamine: Main Ingredient in Joint Health Supplements. Health or nutritional benefits;Glucosamine is a primary ingredient in many Joint Health Supplements and is commonly used to support joint function and relieve joint discomfort.. Evidence: Moderate (23);1;0
item_1;comp_2;Chondroitin: Main Ingredient in Joint Health Supplements. Health or nutritional benefits;Chondroitin is frequently paired with Glucosamine in Joint Health Supplements to support cartilage health and joint comfort.. Evidence: Limited (28, 29);1;0
item_1;comp_4;Collagen Type I & III: Active Ingredient in Joint Health Supplements. Health or nutritional benefits;Collagen is a key ingredient in Joint Health Supplements, believed to support cartilage health and improve joint flexibility. Evidence: Moderate (99, 100);1;0
item_1;comp_5;Marine Collagen (Type I): Active Ingredient in Joint Health Supplements. Health or nutritional benefits;Marine Collagen is commonly used in Joint Health Supplements for its small peptide size, which is thought to improve absorption and support cartilage health and joint mobility. Evidence: Moderate (99, 100);1;0
item_1;comp_6;MSM (Methylsulfonylmethane): Active Ingredient in Joint Health Supplements. Health or nutritional benefits;MSM (Methylsulfonylmethane) is used in Joint Health Supplements, where it is thought to support joint comfort, flexibility, and mobility.. Evidence: Moderate (109);1;0
item_1;comp_7;Hyaluronic Acid: Active Ingredient in Joint Health Supplements. Health or nutritional benefits;Hyaluronic Acid is used in Joint Health Supplements, where it is thought to support joint lubrication, cushioning, and overall mobility.. Evidence: Moderate (110);1;0
item_10;comp_3;Gelatin: Coating Agent in Confectionery (general). Provides Coating;Gelatin is commonly used in Confectionery to provide structure, chewiness, and stability.. Evidence: Not Applicable;1;0
item_11;comp_3;Gelatin: Excipient in Capsules. Controls Release;Gelatin is the primary material used in Capsules, forming a protective shell for powders, liquids, or supplements.. Evidence: Not Applicable;1;0
item_12;comp_4;Collagen Type I & III: Main Ingredient in Collagen Peptides/Hydrolysed Collagen. Health or nutritional benefits;Collagen is the main ingredient in Collagen Peptides and Hydrolysed Collagen, providing short-chain proteins thought to support skin, hair, nails, and joint health. Evidence: Moderate (99, 100);1;0
item_12;comp_5;Marine Collagen (Type I): Main Ingredient in Collagen Peptides/Hydrolysed Collagen. Health or nutritional benefits;Marine Collagen is also included in Collagen Peptides and Hydrolysed Collagen products as a premium ingredient, used alongside Collagen from bovine or porcine sources. Its smaller peptide size is believed to make it more easily absorbed and support the health of skin, hair, nails, and joints.. Evidence: Moderate (99, 100);1;0
item_13;comp_4;Collagen Type I & III: Active Ingredient in Collagen Face Cream. Health or nutritional benefits;Collagen is used in Collagen Face Creams, thought to help improve skin elasticity and hydration. Evidence: Moderate (102);1;0
item_13;comp_5;Marine Collagen (Type I): Active Ingredient in Collagen Face Cream. Health or nutritional benefits;Marine Collagen is also used in Collagen Face Creams as a higher-quality ingredient alongside Collagen from land-animal sources. Due to its smaller peptide size, it is thought to be more easily absorbed by the skin, helping enhance skin hydration and improve elasticity.. Evidence: Limited (102);1;0
item_14;comp_3;Gelatin: Biding Agent in Sausages. Enhances Stability;Gelatin is used in Sausages to improve binding, enhance juiciness, and create a firmer, more uniform texture by holding water and fat together during cooking.. Evidence: Not Applicable;1;0
item_14;comp_4;Collagen Type I & III: Coating Agent in Sausages. Provides Coating;Collagen is used in Sausages, primarily as a casing material and structural component, helping maintain shape, bite, and overall texture during processing and cooking.. Evidence: Not Applicable;1;0
item_15;comp_3;Gelatin: Coating Agent in Coated Tablets. Provides Coating;Gelatin is used in Coated Tablets to form a smooth, protective outer layer that improves swallowability and helps control how the tablet dissolves in the body.. Evidence: Not Applicable;1;0
item_16;comp_3;Gelatin: Active Ingredient in Wound Dressings. Health or nutritional benefits;Gelatin is used in Wound Dressings to create a supportive, absorbent matrix that retains moisture, protects the wound surface, and supports the healing process.. Evidence: Not Applicable;1;0
item_16;comp_4;Collagen Type I & III: Active Ingredient in Wound Dressings. Health or nutritional benefits;Collagen is used in Wound Dressings as a bioactive material thought to support tissue regeneration, promote cell growth, and assist the body’s natural wound-healing processes.. Evidence: Not Applicable;1;0
item_17;comp_1;Glucosamine: Active Ingredient in Pet Supplements. Health or nutritional benefits;Glucosamine is commonly used in Pet Supplements, where it is thought to support joint health, mobility, and comfort in dogs and other companion animals.. Evidence: Moderate (103, 105, 106);1;0
item_17;comp_2;Chondroitin: Active Ingredient in Pet Supplements. Health or nutritional benefits;Chondroitin is often included in Pet Supplements alongside Glucosamine, where it is thought to help maintain cartilage structure and support joint function.. Evidence: Limited (104, 105);1;0
item_17;comp_4;Collagen Type I & III: Active Ingredient in Pet Supplements. Health or nutritional benefits;Collagen is used in Pet Supplements, where it is thought to support joint health, skin integrity, and coat condition by contributing to connective tissue structure.. Evidence: Moderate (106);1;0
item_18;comp_3;Gelatin: Gelling Agent in Energy Gels. Forms Gel Structure;Gelatin is used in Energy Gels as a thickening and stabilising agent, improving texture and consistency for easier consumption.. Evidence: Not Applicable;1;0
item_18;comp_4;Collagen Type I & III: Active Ingredient in Energy Gels. Health or nutritional benefits;Collagen is used in Energy Gels as a functional protein ingredient, thought to support joint health and overall connective tissue maintenance.. Evidence: Moderate (99, 100);1;0
item_19;comp_4;Collagen Type I & III: Active Ingredient in Protein Bars. Health or nutritional benefits;Collagen is added to Protein Bars as a protein source, where it is thought to support joint health and help maintain skin, hair, and nail condition.. Evidence: Moderate (99, 100);1;0
item_2;comp_3;Gelatin: Biding Agent in Gummies. Adds texture or viscosity;Gelatin is widely used in Gummies as a binding and gelling agent, providing their chewy texture and structural stability.. Evidence: Not Applicable;1;0
item_20;comp_3;Gelatin: Biding Agent in Photographic Film. Provides Coating;Gelatin is used in Photographic Film to form a light-sensitive and protective layer that holds photosensitive chemicals in place and preserves image detail.. Evidence: Not Applicable;1;0
item_21;comp_8;Surimi: Main Ingredient in Crab Sticks. Forms Base Texture;Surimi is the main ingredient in Crab Sticks, providing the base protein and characteristic texture that mimics crab meat.. Evidence: Not Applicable;1;0
item_3;comp_3;Gelatin: Main Ingredient in Jello. Forms Gel Structure;Gelatin is the key ingredient in Jello, responsible for its gel-like texture and structure.. Evidence: Not Applicable;1;0
item_4;comp_3;Gelatin: Biding Agent in Marshmallows. Adds texture or viscosity;Gelatin is a key ingredient in Marshmallows, giving them their soft, spongy texture.. Evidence: Not Applicable;1;0
item_5;comp_3;Gelatin: Thickener in Dairy Yogurt. Adds texture or viscosity;Gelatin is sometimes added to Dairy Yogurt to improve thickness and create a smooth, creamy texture.. Evidence: Not Applicable;1;0
item_6;comp_3;Gelatin: Stabiliser in Cream Cheese. Enhances Stability;Gelatin is used in Cream Cheese to help stabilise texture and improve firmness.. Evidence: Not Applicable;1;0
item_7;comp_3;Gelatin: Stabiliser in Sour Cream. Enhances Stability;Gelatin is added to Sour Cream to enhance thickness and maintain a consistent texture.. Evidence: Not Applicable;1;0
item_8;comp_3;Gelatin: Emulsifier in Margarine. Improves Spreadability;Gelatin is occasionally used in Margarine to help stabilise texture and improve spreadability.. Evidence: Not Applicable;1;0
item_9;comp_3;Gelatin: Stabiliser in Ice Cream. Prevents Ice Crystal Formation;Gelatin is often added to Ice Cream to improve creaminess and maintain a smooth, stable texture.. Evidence: Not Applicable;1;0
mat_1;ind_3;Crustacean Shells is a Byproduct of Crustacean Processing;The Crustacean Processing industry is the primary source of shells, particularly from shrimp, crabs, and lobsters, processing 6-8 million tons annually, 50-70% of crustacean weight are discarded as shells, cephalothoraxes, and exoskeletons (30, 31, 34);1;0
mat_1;ind_4;Crustacean Shells is a Byproduct of Crustacean Fisheries;Crustacean Fisheries are a major source of shells, especially from wild-caught shrimp, crabs, and lobsters (48);1;0
mat_1;ind_6;Crustacean Shells is a Byproduct of Shrimp and Prawn Farming;Shrimp and Prawn Farming contribute significantly to shell supply due to high production (40, 41);1;0
mat_1;ind_7;Crustacean Shells is a Byproduct of Lobster Farming;Lobster Farming is a minor shell source compared to other crustaceans (36);1;0
mat_1;ind_8;Crustacean Shells is a Byproduct of Crab Farming;Crab Farming contributes moderately to shell supply, though volumes are lower than shrimp or prawn (44);1;0
mat_1;ind_9;Crustacean Shells is a Byproduct of Crayfish Farming;Crayfish Farming is a minor contributor to shell supply at lower volumes than shrimp and crab (47);1;0
mat_10;ind_34;Wild-Caught Fish is a Target Catch of Commercial Fishing;Wild-Caught Fish are harvested through Commercial Fishing and Artisanal Fishing primarily for human consumption, common species including Cod, Tuna, Anchovy, Herring, and Mackerel;1;0
mat_10;ind_35;Wild-Caught Fish is a Target Catch of Artisanal Fishing;Yields of WIld-Caught Fish from Artisanal Fishing are much smaller than Commercial Fishing, primarily for local consumption, catches are less likely to be processed into byproducts;1;0
mat_11;ind_36;Eggs is a Main Product of Layer Poultry Farming/Egg Production;Layer Poultry Farming is a specialised branch of Poultry Farming focused on breeding and raising Chickens for Egg Production.;1;0
mat_11;mat_12;Direct product of;Laying Hens, primarily White Leghorn in commercial Egg Production, can produce around 290 to 300 Eggs per year.;1;1
mat_2;ind_5;Filamentuous Fungi is a Main Product of Biotechnology;Filamentous Fungi is cultivated at industrial-scale in the Biotechnology industry by selecting or engineering suitable fungal strains in lab-controlled environments;1;0
mat_3;ind_10;Bovine (Cow) is a Primary Product of Cattle Farming;Bovine refers to domesticated Cattle raised in the Cattle Farming Industry for meat, milk, breeding, and other purposes;1;0
mat_3;ind_11;Bovine (Cow) is a Raw Material of Cattle Slaughtering;The Cattle Slaughtering Industry processes Bovines for meat as the primary product before further processing in downstream industries;1;0
mat_3;ind_14;Bovine (Cow) is a Raw Material of Tanning Industry;Bovine is the primary raw material for the Leather Processing industry, whose products include leather, gelatin, collagen, and related materials;1;0
mat_3;ind_20;Bovine (Cow) is a Raw Material of Livestock Trading (Bovine);Live Bovines are traded in the Livestock Trade industry for breeding, fattening, or slaughter;1;0
mat_3;ind_22;Bovine (Cow) is a Raw Material of Rendering (Animals);Non-meat parts of Bovine are sent to the Rendering Industry for processing;1;0
mat_3;ind_23;Bovine (Cow) is a Source of Pharmaceuticals Industry;Bovine byproducts are an important source for the Pharmaceutical Industry, used in the production of Heparin, Insulin, Collagen, Gelatin, and other medical materials;1;0
mat_3;ind_24;Bovine (Cow) is a Source of Pet Food Industry;Bovine products, byproducts, and derivatives—such as meat trimmings, organs, fat, bone meal, and tallow—are used in the Pet Food Industry as sources of protein, nutrients, and energy;1;0
mat_3;ind_25;Bovine (Cow) is a Source of Cosmetics Industry;Bovine byproducts and derivatives—such as Tallow, Collagen, Gelatin, Keratin, and Glycerin—are widely used in the Cosmetics Industry as emollients, stabilisers, and active ingredients in skincare and personal care products;1;0
mat_4;ind_15;Sharks and Elasmobranchs is a Bycatch of Fisheries;Sharks and Elasmobranchs (e.g. rays, skates) are unintentionally caught alongside target species during commercial or artisanal fishing operations;1;0
mat_4;ind_16;Sharks and Elasmobranchs is a Target Catch of Shark Fisheries;Sharks and Elasmobranchs (e.g. rays, skates) are deliberately caught in targeted fisheries for their meat, fins, cartilage, or other parts;1;0
mat_5;ind_17;Porcine (Pig) is a Primary Product of Pig Farming;Porcine refers to domesticated Pigs raised in the Pig Farming Industry for meat production, breeding, and related uses;1;0
mat_5;ind_18;Porcine (Pig) is a Primary Product of Pig Slaughtering;The Pig Slaughtering Industry processes Pigs for meat as the primary product before further processing in downstream industries;1;0
mat_5;ind_21;Porcine (Pig) is a Primary Product of Livestock Trading (Porcine);Live Porcine Animals are traded across markets for breeding, fattening, or slaughter;1;0
mat_5;ind_22;Porcine (Pig) is a Raw Material of Rendering (Animals);Non-meat parts from Porcine are sent to the Rendering Industry for processing;1;0
mat_5;ind_23;Porcine (Pig) is a Source of Pharmaceuticals Industry;Porcine byproducts—such as intestinal mucosa, glands, and tissues—are key sources for the Pharmaceutical Industry, used in the production of Heparin, Insulin, Gelatin, and other medical products;1;0
mat_5;ind_24;Porcine (Pig) is a Source of Pet Food Industry;Porcine products, byproducts, and derivatives such as meat trimmings, organs, fat, and rendered meals are widely used in the Pet Food industry as essential protein, fat, and nutrient sources;1;0
mat_5;ind_25;Porcine (Pig) is a Source of Cosmetics Industry;Porcine byproducts and derivatives—such as Collagen, Gelatin, Fat, and Glycerin—are used in the Cosmetics Industry for their moisturizing, texturizing, and stabilising properties in skincare and personal care products;1;0
mat_6;ind_22;Broiler Avian (Poultry/Fowls) is a Raw Material of Rendering (Animals);Avian slaughter byproducts are sent to the Rendering industry but in much smaller volumes than Bovine and Porcine, contributing minimally to downstream industries like Pharmaceuticals and Cosmetics;1;0
mat_6;ind_24;Broiler Avian (Poultry/Fowls) is a Source of Pet Food Industry;Avian meat, byproducts, and derivatives are used in the Pet Food industry as protein and nutrient sources;1;0
mat_6;ind_28;Broiler Avian (Poultry/Fowls) is a Primary Product of Poultry Farming (Broilers);Avian species like chickens, ducks, and turkeys are bred and raised in the Poultry Farming industry for meat, eggs, and other products;1;0
mat_6;ind_29;Broiler Avian (Poultry/Fowls) is a Primary Product of Livestock Trading (Poultry);Avian species are traded internationally as livestock for breeding or production purposes;1;0
mat_6;ind_30;Broiler Avian (Poultry/Fowls) is a Primary Product of Poultry Slaughtering;Avian species are sent to the Slaughtering industry for meat production as the primary output;1;0
mat_7;ind_33;Farmed Fish is a Primary Product of Fish Aquaculture;Fish Aquaculture produces Farmed Fish primarily for human consumption, commonly Carp, Tilapia, Catfish, Salmon, and Pangasius;1;0
mat_8;ind_13;Dairy Cows is a Primary Product of Dairy Farming;Dairy cows are raised in Dairy Farming to produce milk and related dairy products;1;0
mat_9;ind_31;Lignin (Wood) is a Byproduct of Paper Manufacturing;Lignin is extracted as a byproduct during wood processing in the forestry industry, primarily from pulp and paper manufacturing;1;0
smCountry_1;mat_2;Global Leader;The USA is the global leader in filamentous fungal research and biotech, with focus on enzymes, pharmaceuticals, and agriculture (60);1;0
smCountry_1;mat_3;Top Producer & Significant Exporter;The US is the largest global Bovine Producer (Beef) (~12.89M tonnes, 2022), generating various co-products, by-products, and sub-products from bovine processing (48, 49, 50). The US is one of the top global Bovine/Beef Exporters with ~1.2M-1.5M tonnes (2024-2025) (48, 49, 51, 52);2;0
smCountry_1;mat_5;Significant Producer & Significant Exporter;The US is a major Porcine (Pork) Producer after China and the EU, ~12.8M tonnes, ~11% of global production (48, 53, 54). The US is likely the second largest Porcine (Pork) Exporter globally, ~3.03M tonnes, 2024 (48, 55, 71);2;0
smCountry_1;mat_6;Top Producer & Top Exporter;The US is the world's largest Poultry Producer, ~22.5M metric tonnes, ~20% global output, 2024 (48, 57). The US is the second-largest Poultry Exporter, close behind Brazil, ~2.9-3.5M tonnes (57, 58, 59);2;0
smCountry_1;src_1;Top Consumer;The US is a significant consumer of Chitin, Crustacean Shells (raw material), and derivatives—especially in pharmaceuticals and biodegradable materials—likely second only to China (7, 48);1;0
smCountry_1;src_12;Top Importer;The US is the top Importer of fish waste byproducts, including Fish Scales and Skins, valued at $113.59M in 2024 (111);1;0
smCountry_1;src_13;Top Importer;The US is the top Importer of fish waste byproducts, including Fish Scales and Skins, valued at $113.59M in 2024 (111);1;0
smCountry_1;src_18;Top Importer & Recognised Consumer;The US is the top Importer of Fish and other fishery products with import value ~$26.6B in 2024 (112). The US is a recognised Consumer of Fish and seafood, though far behind China, India, and Indonesia by volume, with ~7.5M tonnes in 2022 (114);2;0
smCountry_1;src_2;Top Consumer;USA is the largest consumer of Corn and corn products (e.g. ethanol, livestock feed, food, and industrial products) (14);1;0
smCountry_1;src_6;Top Consumer & Significant Importer;The USA is top Beef Consumer, both in per capita and total consumption (~12.7M tonnes, 2025) (48, 49). The US is a major Importer of Beef for processed foods (~2M tonnes, 2025), despite being a leading producer and exporter (48, 49);2;0
smCountry_1;src_7;Significant Consumer;The US is a significant Consumer of Pork with high total volumes, ~27kg/yr per capita (48, 53);1;0
smCountry_1;src_8;Top Consumer;The US leads in Poultry Consumption, with the highest total and per capita intake, ~17.9M tonnes, 2023 (57);1;0
smCountry_10;mat_1;Major Source;Indonesia produces significant quantities of Crustacean Shells, notably from Shrimp and Crab, derived from both aquaculture and wild-catch fisheries (17, 18, 81);1;0
smCountry_10;mat_10;Significant Catcher;Indonesia is the 2nd largest Catcher of Wild-Caught Fish, though far behind China, with ~7M tonnes caught in 2020 (116);1;0
smCountry_10;mat_7;Significant Producer;Indonesia is the 2nd largest Producer of Farmed Fish after China, though at a much lower volume, with ~16.7 M tonnes in 2021 (113, 115);1;0
smCountry_10;src_18;Significant Consumer;Indonesia is among the top 3 Consumers of Fish and seafood, close to India, with ~11.4 M tonnes in 2022 (114);1;0
smCountry_11;mat_2;Top Player;The EU has an established filamentous fungal research hub, focusing on industrial enzymes, pharmaceuticals, and environmental biotech (60);1;0
smCountry_11;mat_3;Recognised Producer;The EU is a significant Bovine/Beef Producer, mainly for domestic consumption (~6.5M tonnes, 2025) (49);1;0
smCountry_11;mat_5;Significant Producer & Top Exporter;The EU is the second largest Porcine (Pork) Producer, ~21M tonnes, ~18.3% of global production (48, 53, 54). The EU is the largest global Porcine (Pork) Exporter, ~30-31% of world pork exports, ~10.4M tonnes, 2024 (48, 53);2;0
smCountry_11;mat_6;Recognised Producer & Significant Exporter;The EU is an emerging Producer of Poultry, ~12.0M metric tonnes, ~11.3% of global production (48, 57). The EU is a significant Poultry Exporter, with Poland, the Netherlands, and Spain as top contributors, ~1.8-2.5M tonnes (57, 58, 59);2;0
smCountry_11;src_12;Significant Importer;The EU is a major Importer of fish waste byproducts by quantity, including Fish Scales and Skins, ~199,651,000 kg, 2024 (111);1;0
smCountry_11;src_13;Significant Importer;The EU is a major Importer of fish waste byproducts by quantity, including Other Fish Parts, ~199,651,000 kg, 2024 (111);1;0
smCountry_11;src_18;Top Importer;The EU is the leading Importer of Fish and other fisheries and aquaculture products as a whole (although none of its member states has import values close to the top three), accounting for ~35% of total world fish imports by value (112);1;0
smCountry_11;src_6;Recognised Consumer;The EU is a significant Beef Consumer with substantial domestic demand across member countries (~6.2M tonnes, 2025) (49);1;0
smCountry_11;src_7;Top Consumer;The EU ranks among the top Pork Consumers, ~20.5M tonnes (48, 53);1;0
smCountry_11;src_8;Significant Consumer & Significant Importer;The EU is a major Poultry Consumer, with steady demand and strong domestic consumption (57). The EU is a notable Poultry Importer alongside China, with imports ~0.7M tonnes (57);2;0
smCountry_12;mat_7;Recognised Exporter;Ecuador is a recognised Exporter of Farmed Fish, though well behind China and Norway in value, with ~$9.2 B in 2024 (112);1;0
smCountry_13;mat_2;Top Player;Brazil is an emerging player in filamentous fungal science, leveraging fungal bioactive compounds and sustainable bioprocessing (60);1;0
smCountry_13;mat_3;Top Producer & Top Exporter;Brazil is the world's 2nd largest Bovine Producer (Beef) (~10.35M tonnes, 2022), generating abundant co-products, by-products, and sub-products (48, 49, 50). Brazil is the world's largest Bovine/Beef Exporter by volume ~2.9M-3.6M tonnes (2024-2025) (48, 49, 51, 52);2;0
smCountry_13;mat_5;Recognised Producer & Recognised Exporter;Brazil is among the top five global Porcine (Pork) Producers, ~4.5-4.8M tonnes (48, 53, 54). Brazil is an emerging Porcine (Pork) Exporter and a competitive supplier to Asia (48, 53, 55);2;0
smCountry_13;mat_6;Significant Producer & Top Exporter;Brazil is a major Poultry Producer, close to China, export-oriented, ~15M metric tonnes, ~15.1% global production (48, 57). Brazil ranks as the top global Exporter of Poultry, ~4-5M metric tonnes (57, 58, 59);2;0
smCountry_13;src_2;Significant Consumer;Brazil is a major consumer of Corn alongside being a top producer (15);1;0
smCountry_13;src_5;Top Player;Brazil has the third largest market share of Shark Cartilage product, ~$14.13M sales revenue (2025) (66);1;0
smCountry_13;src_6;Significant Consumer;Brazil is a notable Beef Consumer, with high domestic consumption (~8.2M tonnes, 2025) (48, 49);1;0
smCountry_13;src_8;Significant Consumer;Brazil is a major Poultry Consumer, with strong domestic demand and high per capita intake due to its affordability, ~10.1M tonnes (57);1;0
smCountry_14;mat_3;Recognised Producer & Significant Exporter;Argentina is a well-known traditional Bovine Producer (Beef) (~3.14M tonnes, 2022), popular for its grass-fed cattle and high-quality beef (48, 49, 50). Argentina is a notable Exporter of premium grass-fed Beef, with ~600–860K tonnes exported (2024–2025), though behind top producers in volume (48, 49, 51, 52);2;0
smCountry_16;src_2;Significant Importer;South Korea is one of the major importers of corn, for feed and industrial use (12);1;0
smCountry_16;src_6;Recognised Importer;South Korea is an emerging Beef Importer (~575K tonnes, 2025), particularly premium beef from the US and Australia (48, 49);1;0
smCountry_18;mat_7;Recognised Producer;Bangladesh is a recognised Producer of Farmed Fish, alongside Vietnam, ranking after the top three (China, Indonesia, India), with ~6.3M tonnes in 2021 (113, 115);1;0
smCountry_2;mat_3;Significant Exporter;Australia is the 2nd largest Bovine meat (Beef) Exporter in the world, exporting ~1.69M-1.9M tonnes (2024-2025) (48, 49, 51, 52);1;0
smCountry_20;src_8;Top Importer;The UK is a top-three global Poultry Importer, importing ~0.94M tonnes (48, 57);1;0
smCountry_21;src_18;Recognised Importer;Spain is a notable EU Importer of Fish, valued at ~$9.4B in 2024 (112);1;0
smCountry_28;src_18;Recognised Importer;France is a notable EU Importer of Fish after Spain and Italy, with value ~$7.7B in 2024 (112);1;0
smCountry_3;mat_5;Recognised Exporter;Canada is an emerging Exporter of Porcine (Pork), primarily to the US and Asia (48, 53, 55);1;0
smCountry_3;src_12;Recognised Importer;Canada is a significant Importer of fish waste byproducts, including Fish Scales and Skins, valued at ~$80.5M, with a total import quantity of ~43.78M kg, 2024 (111);1;0
smCountry_3;src_13;Recognised Importer;Canada is a significant Importer of fish waste byproducts, including Other Fish Parts, valued at ~$80.5M, with a total import quantity of ~43.78M kg, 2024 (111);1;0
smCountry_3;src_5;Top Player;Canada has the second largest market share of Shark Cartilage product, ~$17.871M sales revenue (2025) (66);1;0
smCountry_30;mat_10;Recognised Catcher;Peru is a recognised Catcher of Wild-Caught Fish, with >5.5M tonnes caught in 2020 (116);1;0
smCountry_31;mat_10;Recognised Catcher;Russia is a recognised Catcher of Wild-Caught Fish closely behind Peru and India, with ~5M tonnes in 2020 (116);1;0
smCountry_32;src_5;Significant Player;Germany leads Europe's Shark Cartilage product market, generating ~$7.19M in sales revenue (2025) (66);1;0
smCountry_33;src_5;Significant Player;Nigeria leads Africa in Shark Cartilage product sales, with ~$6.435M in revenue (2025) (66);1;0
smCountry_34;src_18;Recognised Importer;Italy is a notable EU Importer of Fish alongside Spain and France, valued at ~8B in 2024 (112);1;0
smCountry_36;src_12;Recognised Importer;Denmark is a significant Importer of fish waste byproducts, including Fish Scales and Skins, valued at ~$79.3M, with a total import quantity of ~235.54M kg, 2024 (111);1;0
smCountry_36;src_13;Recognised Importer;Denmark is a significant Importer of fish waste byproducts, including Other Fish Parts, valued at ~$79.3M, with a total import quantity of ~235.54M kg, 2024 (111);1;0
smCountry_4;mat_1;Top Exporter & Top Producer;China is the top global Exporter of Crustacean Shells (shrimp, crab, etc.) and derivatives (e.g. Chitin), driven by abundant supply and low-cost production (6, 17, 79, 80). China can be considered as the top Crustacean Shells Producer and Chitin Producer (~80% of global supply) for its abundant shell supply, driven by extensive shrimp and crab aquaculture industries (6, 17, 79, 80);2;0
smCountry_4;mat_10;Top Catcher & Global Leader;China is the leading global Wild Fish Catcher, with over 13 M tonnes captured in 2020 (116). China is leading as the largest Exporter of Wild-Caught Fish and seafood in general (117);2;0
smCountry_4;mat_2;Top Player;China is a key player in filamentous fungi production, with a rapidly growing industry focused on fermentation, enzyme production, and bioremediation (60);1;0
smCountry_4;mat_3;Significant Producer;China ranks 3rd in Bovine Production (Beef) after the US and Brazil, producing ~7.18M tonnes in 2022, mainly for domestic consumption (48, 49, 50);1;0
smCountry_4;mat_5;Top Producer;"China is the world's largest Porcine (Pork) Producer, ~55-56M tonnes, accounts for >50% of the global pig population
  (48, 53, 54)";1;0
smCountry_4;mat_6;Significant Producer & Recognised Exporter;China has significant Poultry Production, ~17-20M metric tonnes, ~16.6% of global production (48, 57). China is rapidly expanding Poultry Exports, particularly in processed chicken, ~0.8-1M tonnes (57, 58, 59);2;0
smCountry_4;mat_7;Top Producer & Top Exporter;China is the world's largest Fish Producer, ~67.8M tonnes, 2024 (113). China is the largest Exporter of Farmed Fish in the world, with a value of ~$20.18 B in 2024 (112);2;0
smCountry_4;src_1;Top Importer & Top Consumer;China is amongst the top 3 importers of Chitin, while also being the largest producer and exporter (6). China is a leading consumer market for Chitin, driven by the increasing demands in agriculture, water treatment, and pharmaceuticals (48, 68);2;0
smCountry_4;src_18;Top Importer & Top Consumer;China is the 2nd largest Importer and reporter of Fish and other fishery products with import value ~$22.3B in 2024 (112). China is the largest Consumer of Fish and seafood, with ~59.3M tonnes in 2022 (114);2;0
